Lat,Lon,ALT,Time,
42.4777764,-71.1935785,179.02,1616520431.269428
42.4778434,-71.1935782,179.03,1616520436.2720988
42.4778645,-71.1935785,179.03,1616520441.2753074
42.4777992,-71.1935782,179.04,1616520446.2792847
42.4777789,-71.1935788,177.27,1616520451.283385
