Lat,Lon,ALT,Time,
42.4777758,-71.1935794,179.01,1616520654.3833237
42.4778461,-71.1935791,179.02,1616520659.3873694
42.4778637,-71.1935801,179.02,1616520664.3913445
42.4777975,-71.1935802,179.01,1616520669.395331
42.4777772,-71.1935796,177.47,1616520674.3993368
